sub,trial,emotion,valence,arousal,study
431,18,sleepy,1,-182,ug
431,19,surprised,109,159,ug
431,20,still,51,-182,ug
432,1,sleepy,-2,-28,ug
432,2,disappointed,-68,-1,ug
432,3,aroused,66,206,ug
432,4,sluggish,-30,-179,ug
432,5,peppy,48,41,ug
432,6,angry,-39,129,ug
432,7,nervous,0,-1,ug
432,8,surprised,-17,113,ug
432,9,enthusiastic,80,27,ug
432,10,quiet,1,-46,ug
432,11,calm,1,-2,ug
432,12,happy,64,-5,ug
432,13,annoyed,-95,0,ug
432,14,neutral,-1,0,ug
432,15,relaxed,23,-87,ug
432,16,afraid,-34,53,ug
432,17,satisfied,2,1,ug
432,18,still,1,5,ug
432,19,disgusted,-80,-2,ug
432,20,sad,-53,-3,ug
433,1,enthusiastic,59,166,ug
433,2,happy,186,17,ug
433,3,quiet,-7,-208,ug
433,4,angry,-184,151,ug
433,5,annoyed,-78,8,ug
433,6,still,9,-208,ug
433,7,afraid,-109,129,ug
433,8,surprised,15,130,ug
433,9,nervous,-67,149,ug
433,10,relaxed,38,-217,ug
433,11,calm,50,-217,ug
433,12,disappointed,-43,-37,ug
433,13,peppy,21,208,ug
433,14,sad,-219,-8,ug
433,15,aroused,2,239,ug
433,16,sleepy,2,-233,ug
433,17,sluggish,-14,-230,ug
433,18,satisfied,116,-13,ug
433,19,disgusted,-230,100,ug
433,20,neutral,0,0,ug
434,1,angry,2,105,ug
434,2,peppy,2,37,ug
434,3,aroused,0,201,ug
434,4,annoyed,-107,0,ug
434,5,neutral,1,2,ug
434,6,calm,0,1,ug
434,7,still,-2,0,ug
434,8,happy,154,4,ug
434,9,satisfied,-1,25,ug
434,10,enthusiastic,109,73,ug
434,11,disgusted,-155,91,ug
434,12,quiet,1,-6,ug
434,13,afraid,-164,115,ug
434,14,relaxed,0,5,ug
434,15,disappointed,-27,0,ug
434,16,sluggish,-64,1,ug
434,17,sad,-9,2,ug
434,18,nervous,-106,83,ug
434,19,surprised,168,51,ug
434,20,sleepy,15,-1,ug
436,1,annoyed,-82,155,ug
436,2,enthusiastic,211,225,ug
436,3,surprised,0,244,ug
436,4,neutral,-2,0,ug
436,5,sleepy,-2,-188,ug
436,6,nervous,-178,187,ug
436,7,still,56,-240,ug
436,8,quiet,0,-243,ug
436,9,sluggish,-96,-238,ug
436,10,happy,143,-1,ug
436,11,angry,-188,141,ug
436,12,aroused,1,239,ug
436,13,peppy,86,176,ug
436,14,satisfied,105,2,ug
436,15,relaxed,118,-178,ug
436,16,sad,-175,-2,ug
436,17,calm,48,-139,ug
436,18,afraid,-175,228,ug
436,19,disgusted,-203,218,ug
436,20,disappointed,-133,115,ug
438,1,sleepy,-12,-106,ug
438,2,aroused,178,197,ug
438,3,disgusted,-207,153,ug
438,4,annoyed,-133,83,ug
438,5,happy,210,203,ug
438,6,neutral,1,-1,ug
438,7,disappointed,-230,42,ug
438,8,angry,-226,197,ug
438,9,peppy,145,113,ug
438,10,sad,-214,-148,ug
438,11,calm,-2,-1,ug
438,12,still,1,-4,ug
438,13,relaxed,2,0,ug
438,14,satisfied,116,130,ug
438,15,nervous,-203,211,ug
438,16,afraid,-219,226,ug
438,17,surprised,117,126,ug
438,18,enthusiastic,151,184,ug
438,19,quiet,5,3,ug
438,20,sluggish,-159,-146,ug
439,1,quiet,39,-136,ug
439,2,calm,116,-194,ug
439,3,disappointed,-162,1,ug
439,4,relaxed,180,-168,ug
439,5,satisfied,190,32,ug
439,6,nervous,-30,81,ug
439,7,peppy,130,196,ug
439,8,disgusted,-148,153,ug
439,9,aroused,114,201,ug
439,10,angry,-170,117,ug
439,11,sad,-186,4,ug
439,12,enthusiastic,170,164,ug
439,13,afraid,-152,113,ug
439,14,sleepy,4,-159,ug
439,15,still,3,-189,ug
439,16,neutral,0,-1,ug
439,17,surprised,141,184,ug
439,18,sluggish,-115,-115,ug
439,19,happy,134,120,ug
439,20,annoyed,-134,125,ug
440,1,annoyed,-180,1,ug
440,2,neutral,0,2,ug
440,3,disappointed,-132,-133,ug
440,4,calm,181,-221,ug
440,5,afraid,-236,236,ug
440,6,aroused,224,243,ug
440,7,angry,-183,249,ug
440,8,nervous,-96,63,ug
440,9,still,2,1,ug
440,10,happy,189,128,ug
440,11,sluggish,0,-238,ug
440,12,relaxed,150,-239,ug
440,13,satisfied,214,29,ug
440,14,sleepy,-1,-234,ug
440,15,disgusted,-235,-2,ug
440,16,quiet,1,-235,ug
440,17,sad,-205,27,ug
440,18,peppy,207,189,ug
440,19,enthusiastic,186,91,ug
440,20,surprised,-1,238,ug
442,1,calm,21,195,ug
442,2,disgusted,-159,-15,ug
442,3,peppy,184,176,ug
442,4,afraid,-136,89,ug
442,5,sluggish,-5,-159,ug
442,6,disappointed,-65,15,ug
442,7,sleepy,1,-136,ug
442,8,quiet,1,-78,ug
442,9,neutral,2,0,ug
442,10,enthusiastic,188,204,ug
442,11,annoyed,-67,51,ug
442,12,nervous,-66,168,ug
442,13,satisfied,119,25,ug
442,14,aroused,111,203,ug
442,15,surprised,0,166,ug
442,16,sad,-156,0,ug
442,17,angry,-186,218,ug
442,18,still,0,-124,ug
442,19,relaxed,121,1,ug
442,20,happy,109,30,ug
443,1,annoyed,96,115,ug
443,2,calm,37,28,ug
443,3,peppy,137,187,ug
443,4,afraid,-153,-102,ug
443,5,neutral,9,2,ug
443,6,still,45,-60,ug
443,7,nervous,-92,85,ug
443,8,angry,-125,128,ug
443,9,satisfied,130,103,ug
443,10,disappointed,-46,-36,ug
443,11,relaxed,34,-29,ug
443,12,sluggish,-47,91,ug
443,13,happy,149,114,ug
443,14,sad,-47,-188,ug
443,15,disgusted,-19,70,ug
443,16,enthusiastic,124,159,ug
443,17,quiet,32,-29,ug
443,18,sleepy,76,-121,ug
443,19,aroused,-111,68,ug
443,20,surprised,197,161,ug
444,1,sleepy,2,-239,ug
444,2,happy,-4,238,ug
444,3,still,0,-3,ug
444,4,disappointed,-232,4,ug
444,5,sluggish,4,-238,ug
444,6,nervous,2,-2,ug
444,7,satisfied,-2,-2,ug
444,8,relaxed,-2,-233,ug
444,9,enthusiastic,5,150,ug
444,10,angry,-234,0,ug
444,11,annoyed,-232,5,ug
444,12,quiet,1,-237,ug
444,13,sad,-1,-231,ug
444,14,surprised,3,238,ug
444,15,disgusted,-232,-1,ug
444,16,afraid,2,1,ug
444,17,aroused,3,238,ug
444,18,peppy,3,230,ug
444,19,calm,1,-231,ug
444,20,neutral,-2,-4,ug
445,1,disgusted,-185,-1,ug
445,2,afraid,-164,163,ug
445,3,quiet,2,-81,ug
445,4,nervous,-76,173,ug
445,5,enthusiastic,194,193,ug
445,6,annoyed,-133,83,ug
445,7,still,1,-154,ug
445,8,satisfied,165,33,ug
445,9,sad,-140,-71,ug
445,10,calm,0,-116,ug
445,11,aroused,4,203,ug
445,12,peppy,60,170,ug
445,13,neutral,-1,-3,ug
445,14,disappointed,-156,-1,ug
445,15,sluggish,-129,-148,ug
445,16,angry,-162,187,ug
445,17,surprised,3,169,ug
445,18,sleepy,4,-189,ug
445,19,happy,136,134,ug
445,20,relaxed,133,-136,ug
447,1,sad,-133,-125,ug
447,2,happy,161,0,ug
447,3,surprised,3,134,ug
447,4,peppy,112,112,ug
447,5,sleepy,1,-183,ug
447,6,satisfied,161,1,ug
447,7,nervous,1,187,ug
447,8,afraid,-148,196,ug
447,9,disappointed,-174,0,ug
447,10,angry,-221,203,ug
447,11,neutral,0,0,ug
447,12,enthusiastic,209,156,ug
447,13,sluggish,-58,-236,ug
447,14,relaxed,1,-40,ug
447,15,quiet,-1,-19,ug
447,16,disgusted,-155,40,ug
447,17,calm,61,-218,ug
447,18,annoyed,-186,55,ug
447,19,aroused,-1,132,ug
447,20,still,1,-97,ug
448,1,disgusted,-119,47,ug
448,2,afraid,-136,178,ug
448,3,nervous,-182,202,ug
448,4,disappointed,-52,-19,ug
448,5,sleepy,0,-213,ug
448,6,aroused,143,196,ug
448,7,neutral,0,0,ug
448,8,sluggish,-55,-68,ug
448,9,happy,84,94,ug
448,10,quiet,11,-42,ug
448,11,peppy,171,194,ug
448,12,calm,4,5,ug
448,13,satisfied,70,15,ug
448,14,relaxed,76,-31,ug
448,15,surprised,216,215,ug
448,16,still,1,-5,ug
448,17,annoyed,-86,53,ug
448,18,sad,-79,-61,ug
448,19,angry,-100,100,ug
448,20,enthusiastic,153,162,ug
449,1,happy,242,127,ug
449,2,satisfied,233,47,ug
449,3,nervous,-213,-16,ug
449,4,angry,-241,-200,ug
449,5,quiet,1,1,ug
449,6,relaxed,242,-123,ug
449,7,sluggish,-240,-178,ug
449,8,neutral,2,0,ug
449,9,annoyed,-247,-125,ug
449,10,sleepy,-144,-238,ug
449,11,disgusted,-241,-121,ug
